InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
547198,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-12-17 13:58:00,1.66,13737.0,United Kingdom
542926,47566,PARTY BUNTING,7,2011-07-27 14:09:00,5.39,13189.0,United Kingdom
537221,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-06 12:51:00,4.01,12451.0,United Kingdom
548149,22659,LUNCH BAG CARS BLUE,1,2011-09-11 18:07:00,1.6,13848.0,United Kingdom
548639,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-11-10 18:42:00,0.0,13913.0,United Kingdom
547385,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-22 15:14:00,2.57,13752.0,United Kingdom
536816,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-08-14 19:37:00,5.09,12406.0,Portugal
549923,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-08-29 13:14:00,2.45,14075.0,United Kingdom
545435,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-04-15 14:39:00,2.69,13501.0,France
547334,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-07-30 16:24:00,6.89,13749.0,United Kingdom
547002,23084,RABBIT NIGHT LIGHT,3,2011-07-02 18:49:00,2.92,13715.0,United Kingdom
540280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-16 13:23:00,2.6,12854.0,United Kingdom
546491,22470,HEART OF WICKER LARGE,6,2011-03-07 16:15:00,4.13,13653.0,United Kingdom
549811,23084,RABBIT NIGHT LIGHT,6,2011-11-04 11:04:00,2.35,14068.0,Germany
544537,22745,POPPY'S PLAYHOUSE BEDROOM,8,2011-08-04 18:41:00,2.07,13401.0,United Kingdom
549485,23298,SPOTTY BUNNY DOORSTOP,9,2011-12-06 14:19:00,5.49,14038.0,United Kingdom
541065,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-10-06 11:59:00,3.34,12948.0,United Kingdom
551401,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2011-01-20 08:03:00,3.59,14313.0,Finland
540062,23084,RABBIT NIGHT LIGHT,2,2011-11-07 17:10:00,1.69,12826.0,United Kingdom
539817,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-07-10 07:32:00,1.9,12788.0,United Kingdom
543145,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-07-28 10:22:00,4.54,13218.0,United Kingdom
538247,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7,2011-09-21 08:08:00,3.14,12603.0,United Kingdom
538292,22633,HAND WARMER UNION JACK,5,2011-07-19 09:05:00,2.1,12611.0,United Kingdom
545286,23084,RABBIT NIGHT LIGHT,3,2011-08-26 07:09:00,2.32,13492.0,United Kingdom
550778,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-06-27 07:41:00,1.24,14229.0,Spain
537621,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-09-14 18:32:00,2.62,12519.0,United Kingdom
543549,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-08-07 07:27:00,6.73,13272.0,United Kingdom
541757,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-15 12:49:00,4.18,13034.0,Spain
547393,22470,HEART OF WICKER LARGE,1,2011-05-11 09:30:00,2.95,13754.0,United Kingdom
548464,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-10-21 15:48:00,3.07,13887.0,United Kingdom
547055,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-02-05 13:29:00,2.77,13716.0,United Kingdom
549796,22382,LUNCH BAG SPACEBOY DESIGN,11,2011-01-29 10:02:00,2.46,14068.0,Germany
551677,22470,HEART OF WICKER LARGE,5,2011-04-13 09:09:00,2.73,14336.0,United Kingdom
543678,23298,SPOTTY BUNNY DOORSTOP,3,2011-11-17 13:19:00,5.42,13294.0,United Kingdom
537437,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-07-30 09:03:00,2.31,12491.0,United Kingdom
536925,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-12 16:24:00,2.07,12415.0,France
539947,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-05-09 11:18:00,1.21,12809.0,United Kingdom
539219,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-17 17:19:00,11.49,12714.0,United Kingdom
545496,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-04-03 11:04:00,1.65,13506.0,Portugal
542340,22659,LUNCH BAG CARS BLUE,1,2011-11-26 13:25:00,2.03,13101.0,United Kingdom
539201,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-11-23 16:32:00,4.38,12714.0,United Kingdom
548941,23298,SPOTTY BUNNY DOORSTOP,1,2011-01-11 09:56:00,6.72,13965.0,France
544689,22467,GUMBALL COAT RACK,2,2011-06-10 08:47:00,2.85,13418.0,United Kingdom
545214,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-06-23 14:29:00,1.59,13476.0,United Kingdom
549317,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-08-27 07:01:00,2.11,14011.0,United Kingdom
550203,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-07-26 12:48:00,2.08,14124.0,United Kingdom
545511,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-02-13 16:03:00,3.08,13506.0,Portugal
545093,22383,LUNCH BAG SUKI DESIGN,12,2011-08-12 14:13:00,1.86,13464.0,United Kingdom
546331,71053,WHITE METAL LANTERN,1,2011-11-02 17:51:00,3.73,13631.0,United Kingdom
543520,10002,INFLATABLE POLITICAL GLOBE,2,2011-03-13 15:24:00,0.83,13271.0,United Kingdom
551186,22310,IVORY KNITTED MUG COSY,1,2011-07-12 19:06:00,2.5,14279.0,United Kingdom
551524,22633,HAND WARMER UNION JACK,6,2011-11-08 13:33:00,1.76,14325.0,Germany
540819,23298,SPOTTY BUNNY DOORSTOP,1,2011-03-15 19:39:00,6.06,12913.0,United Kingdom
538912,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-12-04 17:01:00,2.02,12684.0,United Kingdom
551674,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-22 07:30:00,7.77,14336.0,United Kingdom
549815,22469,HEART OF WICKER SMALL,3,2011-10-16 11:25:00,2.5,14068.0,Germany
540263,22697,GREEN REGENCY TEACUP AND SAUCER,9,2011-08-11 16:21:00,0.0,12853.0,United Kingdom
549548,23084,RABBIT NIGHT LIGHT,1,2011-09-10 08:24:00,1.93,14047.0,United Kingdom
536440,22552,PLASTERS IN TIN STRONGMAN,1,2011-04-28 08:07:00,1.57,12356.0,United Kingdom
550690,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-08-13 15:06:00,4.94,14210.0,United Kingdom
536712,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-12-07 15:01:00,5.87,12392.0,United Kingdom
538071,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-10-22 19:53:00,1.26,12578.0,Germany
C542073,84406B,CREAM CUPID HEARTS COAT HANGER,-6,2011-07-04 07:14:00,2.75,13075.0,United Kingdom
543733,22993,SET OF 4 PANTRY JELLY MOULDS,8,2011-09-26 08:44:00,1.19,13305.0,United Kingdom
546107,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-06-12 13:01:00,4.92,13600.0,United Kingdom
540846,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-08-08 12:48:00,3.72,12914.0,United Kingdom
545910,71053,WHITE METAL LANTERN,4,2011-09-05 15:55:00,3.27,13578.0,United Kingdom
540411,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-13 08:58:00,2.1,12863.0,United Kingdom
551560,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-08-09 19:40:00,3.27,14327.0,Italy
545406,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-10-01 18:13:00,4.89,13501.0,France
545098,21176,CHOCOLATE HOT WATER BOTTLE,4,2011-11-05 16:56:00,5.02,13464.0,United Kingdom
544263,22580,ADVENT CALENDAR GINGHAM SACK,8,2011-12-07 14:16:00,3.03,13378.0,United Kingdom
549797,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-06-19 15:22:00,4.25,14068.0,Germany
540613,22310,IVORY KNITTED MUG COSY,1,2011-08-22 17:56:00,1.81,12891.0,United Kingdom
548808,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-08-22 10:58:00,1.87,,United Kingdom
551046,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-09-07 14:15:00,2.51,14261.0,United Kingdom
542644,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-19 18:37:00,2.33,13143.0,United Kingdom
544551,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-11-27 09:04:00,6.25,13403.0,United Kingdom
540323,22470,HEART OF WICKER LARGE,1,2011-08-07 08:25:00,3.37,12860.0,United Kingdom
548892,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2011-06-09 07:31:00,1.06,13960.0,France
536969,22632,HAND WARMER RED POLKA DOT,1,2011-08-04 07:19:00,2.03,12417.0,United Kingdom
539102,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-17 12:05:00,8.75,12706.0,United Kingdom
550308,47566,PARTY BUNTING,1,2011-10-22 09:13:00,7.04,14138.0,Spain
542054,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-09-25 11:29:00,4.2,13070.0,Germany
544124,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-05-17 10:37:00,1.8,13348.0,Switzerland
537567,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-11-26 12:35:00,2.67,12509.0,United Kingdom
543841,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-01-01 12:15:00,2.16,13313.0,United Kingdom
543514,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,14,2011-05-09 19:19:00,1.4,13271.0,United Kingdom
546953,23300,GARDENERS KNEELING PAD CUP OF TEA,7,2011-09-02 19:29:00,2.47,13712.0,United Kingdom
538833,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-11-03 18:30:00,3.24,12671.0,United Kingdom
547226,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-08-08 07:42:00,4.2,13738.0,United Kingdom
542442,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-03-01 14:42:00,2.54,13117.0,United Kingdom
542350,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-20 15:09:00,1.72,13103.0,United Kingdom
547008,21176,CHOCOLATE HOT WATER BOTTLE,2,2011-10-14 14:43:00,6.62,13715.0,United Kingdom
544548,22469,HEART OF WICKER SMALL,1,2011-01-30 18:27:00,2.32,13403.0,United Kingdom
537794,22310,IVORY KNITTED MUG COSY,1,2011-04-25 16:33:00,1.53,12544.0,Germany
550865,22383,LUNCH BAG SUKI DESIGN,1,2011-06-06 08:34:00,2.13,14235.0,France
542916,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-07-04 15:54:00,2.4,13189.0,United Kingdom
538890,22467,GUMBALL COAT RACK,1,2011-05-28 16:45:00,2.66,12684.0,United Kingdom
544495,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-07-05 08:06:00,4.15,,Portugal
550401,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-03 13:32:00,1.72,14148.0,United Kingdom
549101,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-10-31 13:42:00,3.05,13975.0,United Kingdom
544563,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,2011-10-06 13:36:00,1.85,13403.0,United Kingdom
C538581,22752,SET 7 BABUSHKA NESTING BOXES,-3,2011-02-25 07:51:00,8.96,12646.0,United Kingdom
542440,23084,RABBIT NIGHT LIGHT,4,2011-07-26 14:41:00,2.05,13117.0,United Kingdom
544000,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-03-10 07:38:00,2.27,13339.0,Germany
551645,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-07-15 07:58:00,1.97,14332.0,United Kingdom
549885,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-27 07:44:00,4.37,14073.0,United Kingdom
544971,47566,PARTY BUNTING,4,2011-04-11 17:17:00,6.07,13450.0,Belgium
551609,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-08-20 17:34:00,2.19,14331.0,United Kingdom
538748,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-12-08 12:55:00,5.48,12659.0,United Kingdom
546905,23298,SPOTTY BUNNY DOORSTOP,5,2011-11-18 10:55:00,4.0,13708.0,Spain
546424,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-23 12:50:00,1.38,13646.0,United Kingdom
536659,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-12-07 14:18:00,3.4,12387.0,United Kingdom
C551049,22470,HEART OF WICKER LARGE,-1,2011-05-10 13:34:00,3.23,14261.0,United Kingdom
549757,22469,HEART OF WICKER SMALL,1,2011-07-11 13:58:00,1.7,14067.0,United Kingdom
536444,22467,GUMBALL COAT RACK,1,2011-08-04 09:31:00,2.21,12356.0,United Kingdom
546077,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-30 08:11:00,3.23,13598.0,United Kingdom
542692,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-02-21 09:19:00,1.64,13146.0,Spain
551526,22629,SPACEBOY LUNCH BOX,8,2011-10-10 14:47:00,1.82,14325.0,Germany
540828,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-03-02 17:40:00,3.53,12913.0,United Kingdom
545030,21176,CHOCOLATE HOT WATER BOTTLE,2,2011-06-07 08:49:00,4.69,13454.0,United Kingdom
538348,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-10-29 19:56:00,2.14,12618.0,United Kingdom
540256,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-07-11 14:05:00,1.61,12853.0,United Kingdom
542899,21175,GIN + TONIC DIET METAL SIGN,7,2011-10-11 17:12:00,2.27,13189.0,United Kingdom
544345,21928,JUMBO BAG WOODLAND ANIMALS,2,2011-02-07 19:59:00,2.02,,United Kingdom
548967,10002,INFLATABLE POLITICAL GLOBE,1,2011-08-15 08:07:00,1.15,13965.0,France
550058,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-12-06 08:15:00,1.38,14094.0,Netherlands
547229,23084,RABBIT NIGHT LIGHT,1,2011-10-04 16:26:00,2.47,13738.0,United Kingdom
540616,22551,PLASTERS IN TIN SPACEBOY,5,2011-07-10 11:51:00,1.87,12891.0,United Kingdom
543641,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-09-04 11:53:00,2.32,13287.0,United Kingdom
550765,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-07-17 09:05:00,2.33,14227.0,United Kingdom
548575,22469,HEART OF WICKER SMALL,3,2011-10-12 09:22:00,1.66,13901.0,Switzerland
539719,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2010-12-12 10:33:00,5.22,12785.0,United Kingdom
543351,10002,INFLATABLE POLITICAL GLOBE,3,2011-04-13 14:45:00,0.82,13252.0,United Kingdom
543290,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-01-17 11:25:00,2.97,13243.0,Belgium
547367,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-09 07:58:00,5.86,13749.0,United Kingdom
543502,22469,HEART OF WICKER SMALL,2,2011-11-07 08:07:00,1.83,13271.0,United Kingdom
549848,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-10-24 07:16:00,1.31,14072.0,United Kingdom
544479,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-02-07 16:42:00,1.59,13396.0,Portugal
542917,23301,GARDENERS KNEELING PAD KEEP CALM,9,2011-11-15 13:05:00,2.43,13189.0,United Kingdom
537871,22551,PLASTERS IN TIN SPACEBOY,1,2011-05-24 12:08:00,1.66,12552.0,United Kingdom
542875,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-06-13 07:41:00,1.23,13185.0,United Kingdom
546121,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-03-11 13:40:00,5.02,13601.0,United Kingdom
551532,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-04-07 17:19:00,2.14,14325.0,Germany
539973,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-09-21 16:32:00,3.41,12812.0,United Kingdom
545423,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-02-05 15:40:00,4.02,13501.0,France
545978,21176,CHOCOLATE HOT WATER BOTTLE,2,2011-05-04 19:16:00,2.8,13584.0,United Kingdom
547267,21232,STRAWBERRY CERAMIC TRINKET BOX,13,2011-03-11 13:26:00,1.04,13741.0,United Kingdom
538487,22632,HAND WARMER RED POLKA DOT,2,2011-09-01 09:03:00,1.72,12638.0,United Kingdom
540998,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-04-19 16:07:00,1.27,12944.0,United Kingdom
545345,22629,SPACEBOY LUNCH BOX,2,2011-10-03 11:31:00,2.47,13492.0,United Kingdom
551219,22633,HAND WARMER UNION JACK,5,2011-10-10 08:23:00,2.04,14280.0,United Kingdom
550289,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-04-21 18:57:00,3.04,14135.0,United Kingdom
537193,23298,SPOTTY BUNNY DOORSTOP,5,2011-10-30 12:14:00,6.18,12445.0,United Kingdom
548253,22492,MINI PAINT SET VINTAGE,3,2011-08-05 14:39:00,0.56,13860.0,United Kingdom
545414,71053,WHITE METAL LANTERN,8,2011-10-12 11:57:00,5.25,13501.0,France
539568,22552,PLASTERS IN TIN STRONGMAN,4,2011-06-16 15:02:00,1.54,12762.0,United Kingdom
536735,23355,HOT WATER BOTTLE KEEP CALM,1,2011-06-02 12:10:00,5.2,12393.0,United Kingdom
547277,71053,WHITE METAL LANTERN,9,2011-03-22 08:59:00,3.61,13744.0,Switzerland
544420,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-06-16 12:26:00,1.89,,USA
539990,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2011-04-05 14:00:00,2.39,12813.0,United Kingdom
540404,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-11-22 16:57:00,2.8,12863.0,United Kingdom
548208,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-08-31 18:56:00,5.47,13853.0,United Kingdom
541619,22383,LUNCH BAG SUKI DESIGN,1,2011-07-08 08:40:00,1.77,13012.0,United Kingdom
549769,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-05-12 09:55:00,4.31,14068.0,Germany
541294,22470,HEART OF WICKER LARGE,1,2011-02-20 11:31:00,4.39,12981.0,Germany
540591,47566,PARTY BUNTING,1,2011-05-15 07:38:00,7.57,12888.0,United Kingdom
542535,22423,REGENCY CAKESTAND 3 TIER,4,2011-01-06 17:31:00,19.77,13130.0,United Kingdom
551176,22632,HAND WARMER RED POLKA DOT,2,2011-04-11 19:47:00,2.69,14279.0,United Kingdom
541452,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-07-26 07:47:00,2.57,12998.0,United Kingdom
542412,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-12-04 14:16:00,2.03,13114.0,United Kingdom
548553,22633,HAND WARMER UNION JACK,7,2011-11-01 14:56:00,2.13,13901.0,Switzerland
540674,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-01-30 14:04:00,3.14,12900.0,United Kingdom
546162,47566,PARTY BUNTING,2,2011-10-14 19:42:00,4.73,13606.0,Switzerland
547619,22632,HAND WARMER RED POLKA DOT,1,2011-02-28 19:28:00,2.13,13774.0,Spain
548301,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-06-14 07:06:00,4.6,13865.0,Spain
544631,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-06-17 16:46:00,4.79,13412.0,United Kingdom
538459,22633,HAND WARMER UNION JACK,1,2011-06-12 09:59:00,2.05,12632.0,United Kingdom
546999,22383,LUNCH BAG SUKI DESIGN,1,2011-05-07 15:03:00,2.7,13715.0,United Kingdom
539402,23298,SPOTTY BUNNY DOORSTOP,1,2011-04-21 07:01:00,4.87,12736.0,United Kingdom
548928,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-12 17:53:00,6.44,13965.0,France
547330,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-10-02 07:36:00,4.01,13749.0,United Kingdom
549745,22467,GUMBALL COAT RACK,2,2011-06-02 14:04:00,3.81,,United Kingdom
545310,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2011-07-09 15:22:00,3.99,13492.0,United Kingdom
537202,22467,GUMBALL COAT RACK,3,2011-06-26 11:17:00,2.47,12450.0,United Kingdom
C547073,47566,PARTY BUNTING,-2,2011-08-31 07:43:00,4.83,13720.0,United Kingdom
541262,23355,HOT WATER BOTTLE KEEP CALM,7,2011-05-08 19:12:00,5.07,12979.0,United Kingdom
549662,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-07-30 07:52:00,1.67,14055.0,United Kingdom
550236,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-09-30 14:12:00,4.08,14126.0,Netherlands
545279,10002,INFLATABLE POLITICAL GLOBE,4,2011-09-24 12:17:00,0.97,13492.0,United Kingdom
544994,22423,REGENCY CAKESTAND 3 TIER,6,2011-08-26 13:24:00,15.14,13450.0,Belgium
549085,22632,HAND WARMER RED POLKA DOT,3,2011-06-29 17:11:00,1.75,13974.0,Spain
547154,22552,PLASTERS IN TIN STRONGMAN,4,2011-03-28 09:11:00,1.88,13735.0,United Kingdom
541744,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 10:30:00,14.61,13034.0,Spain
536641,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-09-14 13:10:00,3.6,12387.0,United Kingdom
550622,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-06-28 13:18:00,2.23,14202.0,United Kingdom
540346,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-10-27 17:19:00,3.17,12860.0,United Kingdom
537911,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-09-24 07:24:00,5.02,12557.0,United Kingdom
543625,22552,PLASTERS IN TIN STRONGMAN,2,2010-12-21 12:13:00,1.76,13282.0,United Kingdom
544808,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-03-17 15:04:00,3.01,13437.0,United Kingdom
548624,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-11 08:20:00,2.86,13911.0,United Kingdom
543546,22469,HEART OF WICKER SMALL,1,2011-02-07 10:37:00,2.69,13272.0,United Kingdom
547832,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-10-28 18:46:00,1.45,13803.0,United Kingdom
541087,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-03-30 15:40:00,1.27,12950.0,Sweden
543546,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-07 10:37:00,17.24,13272.0,United Kingdom
546998,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-08-04 08:14:00,7.59,13715.0,United Kingdom
550823,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-11-13 09:23:00,2.7,14233.0,United Kingdom
550045,22467,GUMBALL COAT RACK,3,2011-09-25 15:57:00,2.63,14092.0,United Kingdom
541404,23298,SPOTTY BUNNY DOORSTOP,1,2011-07-02 19:34:00,4.24,12993.0,France
538397,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-03 11:11:00,3.33,,France
543455,22470,HEART OF WICKER LARGE,2,2011-11-28 19:57:00,3.03,13262.0,United Kingdom
543765,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-02 17:03:00,2.95,13310.0,United Kingdom
544482,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-09-15 19:07:00,11.71,13396.0,Portugal
540221,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-11-24 17:07:00,4.61,12847.0,United Kingdom
538107,21175,GIN + TONIC DIET METAL SIGN,1,2011-12-03 10:31:00,3.07,12583.0,United Kingdom
539922,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-10-04 14:20:00,0.0,12805.0,Austria
541844,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-13 08:34:00,2.71,13041.0,United Kingdom
546611,22629,SPACEBOY LUNCH BOX,3,2011-11-05 15:54:00,2.24,13662.0,United Kingdom
551448,22470,HEART OF WICKER LARGE,5,2011-11-21 08:58:00,3.23,14315.0,United Kingdom
544048,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-10-13 11:54:00,2.53,13344.0,United Kingdom
546243,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-06 13:52:00,14.21,13620.0,Switzerland
543484,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-12-02 15:32:00,2.02,13266.0,United Kingdom
539317,22469,HEART OF WICKER SMALL,8,2010-12-07 07:12:00,1.81,12726.0,United Kingdom
543377,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-08-07 17:39:00,1.61,13255.0,United Kingdom
549748,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-10-21 07:32:00,3.75,14066.0,United Kingdom
C542320,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-9,2011-06-14 19:58:00,4.97,13101.0,United Kingdom
542488,23084,RABBIT NIGHT LIGHT,1,2011-05-01 07:49:00,2.55,13130.0,United Kingdom
539727,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2011-02-12 10:30:00,4.43,12785.0,United Kingdom
546106,23084,RABBIT NIGHT LIGHT,4,2011-11-22 13:18:00,1.75,13600.0,United Kingdom
537338,10002,INFLATABLE POLITICAL GLOBE,1,2011-10-05 10:05:00,0.88,12475.0,United Kingdom
543069,23084,RABBIT NIGHT LIGHT,1,2011-11-24 15:38:00,1.49,13205.0,United Kingdom
547341,22467,GUMBALL COAT RACK,3,2011-05-23 17:53:00,4.09,13749.0,United Kingdom
542131,22386,JUMBO BAG PINK POLKADOT,4,2011-09-10 07:53:00,2.5,13081.0,United Kingdom
538766,23298,SPOTTY BUNNY DOORSTOP,1,2011-07-20 09:15:00,0.0,12661.0,United Kingdom
551624,22551,PLASTERS IN TIN SPACEBOY,2,2011-10-08 16:33:00,1.66,14331.0,United Kingdom
544630,47566,PARTY BUNTING,1,2011-06-26 16:16:00,6.43,13412.0,United Kingdom
538600,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-02-28 14:38:00,2.46,12646.0,United Kingdom
546931,22633,HAND WARMER UNION JACK,2,2011-03-16 16:32:00,2.56,13712.0,United Kingdom
546921,21928,JUMBO BAG WOODLAND ANIMALS,4,2010-12-17 16:27:00,2.52,13712.0,United Kingdom
545880,10002,INFLATABLE POLITICAL GLOBE,3,2011-02-17 12:44:00,0.84,13575.0,United Kingdom
549728,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-11 13:43:00,2.63,14066.0,United Kingdom
550501,22467,GUMBALL COAT RACK,1,2011-05-11 17:30:00,2.59,14173.0,United Kingdom
542922,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-15 16:38:00,3.06,13189.0,United Kingdom
538990,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-30 18:55:00,2.6,12690.0,Belgium
536984,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-11-11 08:33:00,1.37,12419.0,United Kingdom
